V2,V3,value
Jammerbugt,Esbjerg,20
Jammerbugt,Ballerup,19
Jammerbugt,Skive,18
Jammerbugt,Holstebro,17
Jammerbugt,Horsens,12
Jammerbugt,Vejle,12
Jammerbugt,Brøndby,11
Jammerbugt,Odense,11
Jammerbugt,Herning,11
Jammerbugt,Skanderborg,11
Jammerbugt,Ringkøbing-Skjern,10
Jammerbugt,Høje-Taastrup,9
Jammerbugt,Silkeborg,9
Jammerbugt,Kolding,8
Jammerbugt,Norddjurs,8
Jammerbugt,Frederiksberg,7
Jammerbugt,Fredericia,7
Jammerbugt,Lemvig,7
Jammerbugt,Favrskov,7
Jammerbugt,Ikast-Brande,7
Jammerbugt,Gentofte,6
Jammerbugt,Glostrup,6
Jammerbugt,Rudersdal,6
Jammerbugt,Hillerød,5
Jammerbugt,Ringsted,5
Jammerbugt,Vejen,5
Jammerbugt,Hvidovre,4
Jammerbugt,Faxe,4
Jammerbugt,Assens,4
Jammerbugt,Svendborg,4
Jammerbugt,Struer,4
Jammerbugt,Odder,4
Jammerbugt,Herlev,3
Jammerbugt,Lyngby-Taarbæk,3
Jammerbugt,Fredensborg,3
Jammerbugt,Køge,3
Jammerbugt,Bornholm,3
Jammerbugt,Ærø,3
Jammerbugt,Sønderborg,3
Jammerbugt,Varde,3
Jammerbugt,Syddjurs,3
Jammerbugt,Albertslund,2
Jammerbugt,Ishøj,2
Jammerbugt,Vallensbæk,2
Jammerbugt,Furesø,2
Jammerbugt,Allerød,2
Jammerbugt,Helsingør,2
Jammerbugt,Greve,2
Jammerbugt,Roskilde,2
Jammerbugt,Odsherred,2
Jammerbugt,Middelfart,2
Jammerbugt,Faaborg-Midtfyn,2
Jammerbugt,Nordfyns,2
Jammerbugt,Haderslev,2
Jammerbugt,Aabenraa,2
Jammerbugt,Hedensted,2
Jammerbugt,Læsø,2
Jammerbugt,Rødovre,1
Jammerbugt,Hørsholm,1
Jammerbugt,Frederikssund,1
Jammerbugt,Slagelse,1
Jammerbugt,Næstved,1
Jammerbugt,Kerteminde,1
Jammerbugt,Billund,1
Jammerbugt,Dragør,0
Jammerbugt,Tårnby,0
Jammerbugt,Egedal,0
Jammerbugt,Halsnæs,0
Jammerbugt,Solrød,0
Jammerbugt,Gribskov,0
Jammerbugt,Holbæk,0
Jammerbugt,Kalundborg,0
Jammerbugt,Stevns,0
Jammerbugt,Sorø,0
Jammerbugt,Lejre,0
Jammerbugt,Lolland,0
Jammerbugt,Guldborgsund,0
Jammerbugt,Vordingborg,0
Jammerbugt,Christiansø,0
Jammerbugt,Nyborg,0
Jammerbugt,Langeland,0
Jammerbugt,Tønder,0
Jammerbugt,Fanø,0
Jammerbugt,Samsø,0
Kalundborg,Kalundborg,13990
Kalundborg,Slagelse,1611
Kalundborg,Holbæk,1592
Kalundborg,Sorø,626
Kalundborg,København,509
Kalundborg,Roskilde,380
Kalundborg,Odsherred,359
Kalundborg,Ringsted,196
Kalundborg,Gladsaxe,195
Kalundborg,Høje-Taastrup,167
Kalundborg,Næstved,131
Kalundborg,Hvidovre,129
Kalundborg,Ballerup,126
Kalundborg,Køge,111
Kalundborg,Albertslund,102
Kalundborg,Lejre,89
Kalundborg,Glostrup,72
Kalundborg,Brøndby,68
Kalundborg,Greve,65
Kalundborg,Gentofte,62
Kalundborg,Herlev,55
Kalundborg,Ishøj,55
Kalundborg,Tårnby,47
Kalundborg,Lyngby-Taarbæk,43
Kalundborg,Rødovre,40
Kalundborg,Uden for Danmark,40
Kalundborg,Frederiksberg,39
Kalundborg,Aarhus,39
Kalundborg,Frederikssund,38
Kalundborg,Odense,38
Kalundborg,Hillerød,35
Kalundborg,Faxe,32
Kalundborg,Egedal,27
Kalundborg,Allerød,25
Kalundborg,Vordingborg,23
Kalundborg,Rudersdal,21
Kalundborg,Solrød,19
Kalundborg,Kolding,18
Kalundborg,Esbjerg,17
Kalundborg,Helsingør,16
Kalundborg,Aalborg,16
Kalundborg,Furesø,14
Kalundborg,Stevns,13
Kalundborg,Middelfart,12
Kalundborg,Gribskov,11
Kalundborg,Fredensborg,8
Kalundborg,Nyborg,8
Kalundborg,Dragør,7
Kalundborg,Vallensbæk,7
Kalundborg,Faaborg-Midtfyn,7
Kalundborg,Vejle,7
Kalundborg,Herning,7
Kalundborg,Randers,7
Kalundborg,Bornholm,6
Kalundborg,Haderslev,6
Kalundborg,Fredericia,6
Kalundborg,Halsnæs,5
Kalundborg,Guldborgsund,5
Kalundborg,Aabenraa,5
Kalundborg,Samsø,5
Kalundborg,Ringkøbing-Skjern,5
Kalundborg,Mariagerfjord,5
Kalundborg,Lolland,4
Kalundborg,Horsens,4
Kalundborg,Holstebro,4
Kalundborg,Morsø,4
Kalundborg,Skive,4
Kalundborg,Hørsholm,3
Kalundborg,Svendborg,3
Kalundborg,Sønderborg,3
Kalundborg,Syddjurs,3
Kalundborg,Norddjurs,3
Kalundborg,Favrskov,3
Kalundborg,Silkeborg,3
Kalundborg,Skanderborg,3
Kalundborg,Ikast-Brande,3
Kalundborg,Frederikshavn,3
Kalundborg,Kerteminde,2
Kalundborg,Nordfyns,2
Kalundborg,Tønder,2
Kalundborg,Varde,2
Kalundborg,Vejen,2
Kalundborg,Rebild,2
Kalundborg,Jammerbugt,2
Kalundborg,Hjørring,2
Kalundborg,Assens,1
Kalundborg,Billund,1
Kalundborg,Hedensted,1
Kalundborg,Thisted,1
Kalundborg,Viborg,1
Kalundborg,Brønderslev,1
Kalundborg,Christiansø,0
Kalundborg,Langeland,0
Kalundborg,Ærø,0
Kalundborg,Fanø,0
Kalundborg,Lemvig,0
Kalundborg,Struer,0
Kalundborg,Odder,0
Kalundborg,Vesthimmerlands,0
Kalundborg,Læsø,0
Kerteminde,Kerteminde,5161
Kerteminde,Odense,3428
Kerteminde,Nyborg,560
Kerteminde,Faaborg-Midtfyn,227
Kerteminde,Svendborg,161
Kerteminde,Assens,100
Kerteminde,København,93
Kerteminde,Nordfyns,80
Kerteminde,Fredericia,79
Kerteminde,Middelfart,66
Kerteminde,Kolding,53
Kerteminde,Esbjerg,50
Kerteminde,Vejle,42
Kerteminde,Slagelse,36
Kerteminde,Uden for Danmark,32
Kerteminde,Aarhus,25
Kerteminde,Ballerup,19
Kerteminde,Høje-Taastrup,17
Kerteminde,Kalundborg,13
Kerteminde,Lyngby-Taarbæk,12
Kerteminde,Hedensted,12
Kerteminde,Horsens,11
Kerteminde,Aalborg,11
Kerteminde,Albertslund,10
Kerteminde,Ringsted,10
Kerteminde,Haderslev,10
Kerteminde,Billund,10
Kerteminde,Brøndby,9
Kerteminde,Gentofte,9
Kerteminde,Skanderborg,9
Kerteminde,Frederiksberg,8
Kerteminde,Sorø,8
Kerteminde,Gladsaxe,7
Kerteminde,Roskilde,7
Kerteminde,Ikast-Brande,7
Kerteminde,Helsingør,6
Kerteminde,Vejen,6
Kerteminde,Glostrup,5
Kerteminde,Tårnby,5
Kerteminde,Allerød,5
Kerteminde,Rudersdal,5
Kerteminde,Greve,5
Kerteminde,Langeland,5
Kerteminde,Sønderborg,5
Kerteminde,Aabenraa,5
Kerteminde,Ringkøbing-Skjern,5
Kerteminde,Viborg,5
Kerteminde,Herlev,4
Kerteminde,Køge,4
Kerteminde,Holbæk,4
Kerteminde,Ærø,4
Kerteminde,Favrskov,4
Kerteminde,Brønderslev,4
Kerteminde,Frederikshavn,4
Kerteminde,Hvidovre,3
Kerteminde,Furesø,3
Kerteminde,Hillerød,3
Kerteminde,Lolland,3
Kerteminde,Vordingborg,3
Kerteminde,Herning,3
Kerteminde,Silkeborg,3
Kerteminde,Vallensbæk,2
Kerteminde,Faxe,2
Kerteminde,Stevns,2
Kerteminde,Holstebro,2
Kerteminde,Lemvig,2
Kerteminde,Struer,2
Kerteminde,Fredensborg,1
Kerteminde,Hørsholm,1
Kerteminde,Odsherred,1
Kerteminde,Lejre,1
Kerteminde,Næstved,1
Kerteminde,Guldborgsund,1
Kerteminde,Bornholm,1
Kerteminde,Tønder,1
Kerteminde,Varde,1
Kerteminde,Syddjurs,1
Kerteminde,Norddjurs,1
Kerteminde,Samsø,1
Kerteminde,Mariagerfjord,1
Kerteminde,Dragør,0
Kerteminde,Rødovre,0
Kerteminde,Ishøj,0
Kerteminde,Egedal,0
Kerteminde,Frederikssund,0
Kerteminde,Halsnæs,0
Kerteminde,Solrød,0
Kerteminde,Gribskov,0
Kerteminde,Christiansø,0
Kerteminde,Fanø,0
Kerteminde,Odder,0
Kerteminde,Randers,0
Kerteminde,Morsø,0
Kerteminde,Skive,0
Kerteminde,Thisted,0
Kerteminde,Vesthimmerlands,0
Kerteminde,Læsø,0
Kerteminde,Rebild,0
Kerteminde,Jammerbugt,0
Kerteminde,Hjørring,0
Kolding,Kolding,30977
Kolding,Vejle,2128
Kolding,Fredericia,1739
Kolding,Haderslev,1485
Kolding,Vejen,1313
Kolding,Esbjerg,709
Kolding,Odense,610
Kolding,Middelfart,595
Kolding,Billund,594
Kolding,Aarhus,476
Kolding,Aabenraa,473
Kolding,København,365
Kolding,Horsens,280
Kolding,Sønderborg,213
Kolding,Hedensted,187
Kolding,Ikast-Brande,153
Kolding,Tønder,136
Kolding,Varde,122
Kolding,Uden for Danmark,92
Kolding,Assens,64
Kolding,Skanderborg,63
Kolding,Aalborg,59
Kolding,Herning,58
Kolding,Ballerup,56
Kolding,Silkeborg,55
Kolding,Viborg,51
Kolding,Gladsaxe,46
Kolding,Ringkøbing-Skjern,41
Kolding,Randers,36
Kolding,Nordfyns,34
Kolding,Høje-Taastrup,32
Kolding,Tårnby,32
Kolding,Frederiksberg,31
Kolding,Holstebro,29
Kolding,Faaborg-Midtfyn,25
Kolding,Brøndby,24
Kolding,Albertslund,24
Kolding,Allerød,24
Kolding,Skive,21
Kolding,Lyngby-Taarbæk,20
Kolding,Kerteminde,20
Kolding,Svendborg,20
Kolding,Favrskov,20
Kolding,Dragør,19
Kolding,Glostrup,19
Kolding,Rudersdal,19
Kolding,Frederikshavn,19
Kolding,Hvidovre,17
Kolding,Slagelse,17
Kolding,Nyborg,17
Kolding,Roskilde,15
Kolding,Gentofte,14
Kolding,Helsingør,14
Kolding,Greve,14
Kolding,Køge,14
Kolding,Ringsted,14
Kolding,Næstved,13
Kolding,Hjørring,13
Kolding,Herlev,12
Kolding,Rødovre,12
Kolding,Vesthimmerlands,10
Kolding,Furesø,9
Kolding,Hørsholm,9
Kolding,Syddjurs,9
Kolding,Mariagerfjord,9
Kolding,Fredensborg,8
Kolding,Faxe,8
Kolding,Struer,8
Kolding,Odder,8
Kolding,Bornholm,7
Kolding,Sorø,6
Kolding,Lemvig,6
Kolding,Egedal,5
Kolding,Holbæk,5
Kolding,Guldborgsund,5
Kolding,Thisted,5
Kolding,Jammerbugt,5
Kolding,Vallensbæk,4
Kolding,Frederikssund,4
Kolding,Kalundborg,4
Kolding,Morsø,4
Kolding,Rebild,4
Kolding,Lolland,3
Kolding,Vordingborg,3
Kolding,Langeland,3
Kolding,Norddjurs,3
Kolding,Brønderslev,3
Kolding,Ishøj,2
Kolding,Hillerød,2
Kolding,Lejre,2
Kolding,Ærø,2
Kolding,Fanø,2
Kolding,Gribskov,1
Kolding,Odsherred,1
Kolding,Samsø,1
Kolding,Halsnæs,0
Kolding,Solrød,0
Kolding,Stevns,0
Kolding,Christiansø,0
Kolding,Læsø,0
København,København,185803
København,Frederiksberg,15546
København,Gentofte,9905
København,Gladsaxe,7944
København,Tårnby,7477
København,Lyngby-Taarbæk,6820
København,Ballerup,6466
København,Hvidovre,5623
København,Høje-Taastrup,3979
København,Rudersdal,3756
København,Herlev,3596
København,Glostrup,3568
København,Brøndby,3536
København,Rødovre,3279
København,Roskilde,3147
København,Albertslund,2842
København,Hillerød,2266
København,Allerød,1670
København,Furesø,1490
København,Greve,1451
København,Helsingør,1173
København,Køge,1156
København,Aarhus,1099
København,Egedal,1033
København,Fredensborg,980
København,Hørsholm,974
København,Ishøj,889
København,Odense,744
København,Slagelse,680
København,Holbæk,670
København,Næstved,643
København,Frederikssund,634
København,Vallensbæk,620
København,Dragør,575
København,Uden for Danmark,533
København,Ringsted,449
København,Gribskov,423
København,Solrød,328
København,Vordingborg,278
København,Aalborg,275
København,Guldborgsund,266
København,Sorø,255
København,Kalundborg,250
København,Odsherred,249
København,Halsnæs,244
København,Lejre,218
København,Faxe,214
København,Bornholm,199
København,Frederikshavn,178
København,Esbjerg,161
København,Kolding,161
København,Stevns,136
København,Viborg,133
København,Vejle,129
København,Lolland,116
København,Svendborg,86
København,Herning,80
København,Fredericia,78
København,Sønderborg,74
København,Aabenraa,71
København,Holstebro,66
København,Randers,62
København,Faaborg-Midtfyn,61
København,Horsens,61
København,Silkeborg,60
København,Haderslev,58
København,Skanderborg,57
København,Ikast-Brande,57
København,Billund,49
København,Varde,41
København,Hjørring,39
København,Nyborg,36
København,Middelfart,32
København,Assens,30
København,Thisted,29
København,Hedensted,28
København,Ringkøbing-Skjern,27
København,Favrskov,26
København,Skive,26
København,Rebild,25
København,Mariagerfjord,25
København,Syddjurs,24
København,Vejen,23
København,Nordfyns,21
København,Tønder,20
København,Jammerbugt,20
København,Kerteminde,16
København,Langeland,16
København,Norddjurs,16
København,Odder,14
København,Morsø,14
København,Struer,13
København,Ærø,12
København,Vesthimmerlands,10
København,Brønderslev,9
København,Lemvig,8
København,Samsø,7
København,Fanø,4
København,Læsø,1
København,Christiansø,0
Køge,Køge,12427
Køge,København,3536
Køge,Roskilde,1531
Køge,Greve,1005
Køge,Høje-Taastrup,765
Køge,Solrød,631
Køge,Hvidovre,564
Køge,Ballerup,533
Køge,Brøndby,528
Køge,Ringsted,497
Køge,Albertslund,442
Køge,Stevns,432
Køge,Glostrup,404
Køge,Faxe,361
Køge,Gladsaxe,359
Køge,Tårnby,359
Køge,Frederiksberg,344
Køge,Ishøj,322
Køge,Næstved,251
Køge,Rødovre,250
Køge,Gentofte,214
Køge,Herlev,191
Køge,Lyngby-Taarbæk,171
Køge,Slagelse,167
Køge,Lejre,156
Køge,Rudersdal,136
Køge,Sorø,119
Køge,Hillerød,118
Køge,Holbæk,117
Køge,Vordingborg,112
Køge,Vallensbæk,76
Køge,Allerød,61
Køge,Furesø,59
Køge,Aarhus,53
Køge,Egedal,47
Køge,Guldborgsund,45
Køge,Frederikssund,43
Køge,Uden for Danmark,39
Køge,Kalundborg,34
Køge,Odense,28
Køge,Gribskov,27
Køge,Hørsholm,24
Køge,Aalborg,22
Køge,Odsherred,19
Køge,Helsingør,17
Køge,Vejle,17
Køge,Kolding,16
Køge,Dragør,15
Køge,Fredensborg,13
Køge,Middelfart,13
Køge,Esbjerg,13
Køge,Silkeborg,13
Køge,Horsens,12
Køge,Viborg,12
Køge,Frederikshavn,11
Køge,Halsnæs,10
Køge,Fredericia,10
Køge,Herning,10
Køge,Lolland,8
Køge,Assens,7
Køge,Billund,7
Køge,Randers,7
Køge,Bornholm,6
Køge,Faaborg-Midtfyn,6
Køge,Nyborg,6
Køge,Haderslev,6
Køge,Hedensted,6
Køge,Sønderborg,5
Køge,Vejen,5
Køge,Aabenraa,5
Køge,Holstebro,5
Køge,Skanderborg,5
Køge,Ikast-Brande,5
Køge,Mariagerfjord,5
Køge,Ringkøbing-Skjern,4
Køge,Kerteminde,3
Køge,Varde,3
Køge,Syddjurs,3
Køge,Vesthimmerlands,3
Køge,Nordfyns,2
Køge,Favrskov,2
Køge,Skive,2
Køge,Thisted,2
Køge,Jammerbugt,2
Køge,Hjørring,2
Køge,Langeland,1
Køge,Struer,1
Køge,Odder,1
Køge,Brønderslev,1
Køge,Christiansø,0
Køge,Svendborg,0
Køge,Ærø,0
Køge,Tønder,0
Køge,Fanø,0
Køge,Lemvig,0
Køge,Norddjurs,0
Køge,Samsø,0
Køge,Morsø,0
Køge,Læsø,0
Køge,Rebild,0
Langeland,Langeland,3530
Langeland,Svendborg,871
Langeland,Odense,179
Langeland,Faaborg-Midtfyn,145
Langeland,Nyborg,55
Langeland,København,46
Langeland,Uden for Danmark,36
Langeland,Aarhus,30
Langeland,Esbjerg,22
Langeland,Middelfart,16
Langeland,Assens,15
Langeland,Fredericia,15
Langeland,Kerteminde,10
Langeland,Varde,10
Langeland,Nordfyns,9
Langeland,Kolding,9
Langeland,Ærø,8
Langeland,Lolland,6
Langeland,Aabenraa,6
Langeland,Vejle,6
Langeland,Frederiksberg,5
Langeland,Slagelse,5
Langeland,Brøndby,4
Langeland,Egedal,4
Langeland,Frederikssund,4
Langeland,Ringkøbing-Skjern,4
Langeland,Allerød,3
Langeland,Greve,3
Langeland,Gribskov,3
Langeland,Haderslev,3
Langeland,Sønderborg,3
Langeland,Viborg,3
Langeland,Aalborg,3
Langeland,Ballerup,2
Langeland,Albertslund,2
Langeland,Lyngby-Taarbæk,2
Langeland,Helsingør,2
Langeland,Hillerød,2
Langeland,Rudersdal,2
Langeland,Roskilde,2
Langeland,Holbæk,2
Langeland,Stevns,2
Langeland,Lejre,2
Langeland,Vejen,2
Langeland,Randers,2
Langeland,Skive,2
Langeland,Jammerbugt,2
Langeland,Gladsaxe,1
Langeland,Glostrup,1
Langeland,Herlev,1
Langeland,Hvidovre,1
Langeland,Høje-Taastrup,1
Langeland,Tårnby,1
Langeland,Køge,1
Langeland,Sorø,1
Langeland,Næstved,1
Langeland,Vordingborg,1
Langeland,Bornholm,1
Langeland,Billund,1
Langeland,Tønder,1
Langeland,Horsens,1
Langeland,Herning,1
Langeland,Holstebro,1
Langeland,Syddjurs,1
Langeland,Silkeborg,1
Langeland,Samsø,1
Langeland,Ikast-Brande,1
Langeland,Frederikshavn,1
Langeland,Vesthimmerlands,1
Langeland,Dragør,0
Langeland,Gentofte,0
Langeland,Rødovre,0
Langeland,Ishøj,0
Langeland,Vallensbæk,0
Langeland,Furesø,0
Langeland,Fredensborg,0
Langeland,Hørsholm,0
Langeland,Halsnæs,0
Langeland,Solrød,0
Langeland,Odsherred,0
Langeland,Faxe,0
Langeland,Kalundborg,0
Langeland,Ringsted,0
Langeland,Guldborgsund,0
Langeland,Christiansø,0
Langeland,Fanø,0
Langeland,Lemvig,0
Langeland,Struer,0
Langeland,Norddjurs,0
Langeland,Favrskov,0
Langeland,Odder,0
Langeland,Skanderborg,0
Langeland,Hedensted,0
Langeland,Morsø,0
Langeland,Thisted,0
Langeland,Brønderslev,0
Langeland,Læsø,0
Langeland,Rebild,0
Langeland,Mariagerfjord,0
Langeland,Hjørring,0
Lejre,Lejre,3901
Lejre,Roskilde,2594
Lejre,København,1540
Lejre,Holbæk,622
Lejre,Høje-Taastrup,580
Lejre,Frederikssund,336
Lejre,Ballerup,329
Lejre,Glostrup,239
Lejre,Brøndby,222
Lejre,Albertslund,214
Lejre,Køge,207
Lejre,Gladsaxe,203
Lejre,Hvidovre,197
Lejre,Ringsted,187
Lejre,Greve,178
Lejre,Frederiksberg,145
Lejre,Herlev,136
Lejre,Rødovre,115
Lejre,Gentofte,103
Lejre,Lyngby-Taarbæk,103
Lejre,Tårnby,103
Lejre,Ishøj,99
Lejre,Kalundborg,91
Lejre,Sorø,81
Lejre,Rudersdal,79
Lejre,Egedal,75
Lejre,Solrød,70
Lejre,Hillerød,65
Lejre,Odsherred,64
Lejre,Slagelse,63
Lejre,Allerød,56
Lejre,Næstved,47
Lejre,Furesø,38
Lejre,Aarhus,34
Lejre,Vallensbæk,33
Lejre,Odense,30
Lejre,Faxe,27
Lejre,Helsingør,20
Lejre,Hørsholm,15
Lejre,Gribskov,14
Lejre,Uden for Danmark,14
Lejre,Halsnæs,12
Lejre,Stevns,12
Lejre,Aalborg,12
Lejre,Fredensborg,11
Lejre,Vordingborg,10
Lejre,Esbjerg,9
Lejre,Kolding,8
Lejre,Randers,6
Lejre,Silkeborg,6
Lejre,Holstebro,5
Lejre,Guldborgsund,4
Lejre,Bornholm,4
Lejre,Fredericia,4
Lejre,Viborg,4
Lejre,Frederikshavn,4
Lejre,Dragør,3
Lejre,Svendborg,3
Lejre,Varde,3
Lejre,Aabenraa,3
Lejre,Syddjurs,3
Lejre,Favrskov,3
Lejre,Skanderborg,3
Lejre,Lolland,2
Lejre,Middelfart,2
Lejre,Kerteminde,2
Lejre,Nyborg,2
Lejre,Haderslev,2
Lejre,Sønderborg,2
Lejre,Vejen,2
Lejre,Vejle,2
Lejre,Herning,2
Lejre,Ikast-Brande,2
Lejre,Hedensted,2
Lejre,Morsø,2
Lejre,Thisted,2
Lejre,Brønderslev,2
Lejre,Assens,1
Lejre,Langeland,1
Lejre,Ærø,1
Lejre,Horsens,1
Lejre,Lemvig,1
Lejre,Norddjurs,1
Lejre,Odder,1
Lejre,Skive,1
Lejre,Rebild,1
Lejre,Mariagerfjord,1
Lejre,Jammerbugt,1
Lejre,Hjørring,1
Lejre,Christiansø,0
Lejre,Faaborg-Midtfyn,0
Lejre,Nordfyns,0
Lejre,Billund,0
Lejre,Tønder,0
Lejre,Fanø,0
Lejre,Struer,0
Lejre,Samsø,0
Lejre,Ringkøbing-Skjern,0
Lejre,Vesthimmerlands,0
Lejre,Læsø,0
Lemvig,Lemvig,7678
Lemvig,Holstebro,959
Lemvig,Struer,470
Lemvig,Ringkøbing-Skjern,267
Lemvig,Herning,132
Lemvig,Thisted,63
Lemvig,Uden for Danmark,52
Lemvig,Esbjerg,50
Lemvig,Aarhus,48
Lemvig,Viborg,45
Lemvig,København,39
Lemvig,Skive,32
Lemvig,Ikast-Brande,20
Lemvig,Aalborg,20
Lemvig,Vejle,17
Lemvig,Frederikshavn,13
Lemvig,Silkeborg,12
Lemvig,Morsø,12
Lemvig,Horsens,7
Lemvig,Hjørring,7
Lemvig,Allerød,6
Lemvig,Varde,6
Lemvig,Fredericia,6
Lemvig,Hedensted,6
Lemvig,Odense,5
Lemvig,Syddjurs,5
Lemvig,Randers,5
Lemvig,Roskilde,4
Lemvig,Kerteminde,4
Lemvig,Nordfyns,4
Lemvig,Billund,4
Lemvig,Vejen,4
Lemvig,Kolding,4
Lemvig,Brøndby,3
Lemvig,Høje-Taastrup,3
Lemvig,Lyngby-Taarbæk,3
Lemvig,Guldborgsund,3
Lemvig,Vesthimmerlands,3
Lemvig,Mariagerfjord,3
Lemvig,Frederiksberg,2
Lemvig,Ballerup,2
Lemvig,Gladsaxe,2
Lemvig,Herlev,2
Lemvig,Albertslund,2
Lemvig,Hvidovre,2
Lemvig,Greve,2
Lemvig,Slagelse,2
Lemvig,Sønderborg,2
Lemvig,Tønder,2
Lemvig,Favrskov,2
Lemvig,Rebild,2
Lemvig,Jammerbugt,2
Lemvig,Glostrup,1
Lemvig,Tårnby,1
Lemvig,Hillerød,1
Lemvig,Hørsholm,1
Lemvig,Holbæk,1
Lemvig,Faxe,1
Lemvig,Næstved,1
Lemvig,Vordingborg,1
Lemvig,Bornholm,1
Lemvig,Faaborg-Midtfyn,1
Lemvig,Ærø,1
Lemvig,Aabenraa,1
Lemvig,Odder,1
Lemvig,Skanderborg,1
Lemvig,Dragør,0
Lemvig,Gentofte,0
Lemvig,Rødovre,0
Lemvig,Ishøj,0
Lemvig,Vallensbæk,0
Lemvig,Furesø,0
Lemvig,Fredensborg,0
Lemvig,Helsingør,0
Lemvig,Rudersdal,0
Lemvig,Egedal,0
Lemvig,Frederikssund,0
Lemvig,Køge,0
Lemvig,Halsnæs,0
Lemvig,Solrød,0
Lemvig,Gribskov,0
Lemvig,Odsherred,0
Lemvig,Kalundborg,0
Lemvig,Ringsted,0
Lemvig,Stevns,0
Lemvig,Sorø,0
Lemvig,Lejre,0
Lemvig,Lolland,0
Lemvig,Middelfart,0
Lemvig,Christiansø,0
Lemvig,Assens,0
Lemvig,Nyborg,0
Lemvig,Svendborg,0
Lemvig,Langeland,0
Lemvig,Haderslev,0
Lemvig,Fanø,0
Lemvig,Norddjurs,0
Lemvig,Samsø,0
Lemvig,Brønderslev,0
Lemvig,Læsø,0
Lolland,Lolland,13594
Lolland,Guldborgsund,1793
Lolland,Vordingborg,257
Lolland,København,239
Lolland,Næstved,101
Lolland,Faxe,58
Lolland,Køge,52
Lolland,Slagelse,44
Lolland,Uden for Danmark,42
Lolland,Ballerup,41
Lolland,Hvidovre,39
Lolland,Høje-Taastrup,39
Lolland,Roskilde,39
Lolland,Brøndby,37
Lolland,Sorø,32
Lolland,Greve,31
Lolland,Gladsaxe,29
Lolland,Ringsted,29
Lolland,Tårnby,25
Lolland,Frederiksberg,24
Lolland,Aarhus,23
Lolland,Esbjerg,21
Lolland,Rødovre,20
Lolland,Albertslund,19
Lolland,Holbæk,19
Lolland,Glostrup,18
Lolland,Allerød,17
Lolland,Lyngby-Taarbæk,16
Lolland,Ikast-Brande,14
Lolland,Stevns,13
Lolland,Ishøj,12
Lolland,Helsingør,12
Lolland,Rudersdal,11
Lolland,Odense,10
Lolland,Herlev,9
Lolland,Kalundborg,9
Lolland,Langeland,9
Lolland,Fredensborg,8
Lolland,Gentofte,7
Lolland,Egedal,7
Lolland,Frederikssund,7
Lolland,Odsherred,7
Lolland,Horsens,7
Lolland,Aalborg,7
Lolland,Furesø,6
Lolland,Hillerød,6
Lolland,Solrød,6
Lolland,Gribskov,6
Lolland,Bornholm,6
Lolland,Svendborg,6
Lolland,Fredericia,6
Lolland,Vallensbæk,5
Lolland,Hørsholm,5
Lolland,Lejre,5
Lolland,Hjørring,5
Lolland,Aabenraa,4
Lolland,Vejle,4
Lolland,Viborg,4
Lolland,Frederikshavn,4
Lolland,Dragør,3
Lolland,Assens,3
Lolland,Faaborg-Midtfyn,3
Lolland,Vejen,3
Lolland,Herning,3
Lolland,Hedensted,3
Lolland,Halsnæs,2
Lolland,Billund,2
Lolland,Varde,2
Lolland,Kolding,2
Lolland,Silkeborg,2
Lolland,Ringkøbing-Skjern,2
Lolland,Skive,2
Lolland,Thisted,2
Lolland,Vesthimmerlands,2
Lolland,Kerteminde,1
Lolland,Nyborg,1
Lolland,Ærø,1
Lolland,Haderslev,1
Lolland,Fanø,1
Lolland,Holstebro,1
Lolland,Lemvig,1
Lolland,Syddjurs,1
Lolland,Favrskov,1
Lolland,Randers,1
Lolland,Samsø,1
Lolland,Morsø,1
Lolland,Læsø,1
Lolland,Mariagerfjord,1
Lolland,Middelfart,0
Lolland,Christiansø,0
Lolland,Nordfyns,0
Lolland,Sønderborg,0
Lolland,Tønder,0
Lolland,Struer,0
Lolland,Norddjurs,0
Lolland,Odder,0
Lolland,Skanderborg,0
Lolland,Brønderslev,0
Lolland,Rebild,0
Lolland,Jammerbugt,0
Lyngby-Taarbæk,Lyngby-Taarbæk,7806
Lyngby-Taarbæk,København,7002
Lyngby-Taarbæk,Gentofte,1808
Lyngby-Taarbæk,Gladsaxe,1563
Lyngby-Taarbæk,Rudersdal,1407
Lyngby-Taarbæk,Ballerup,942
Lyngby-Taarbæk,Frederiksberg,712
Lyngby-Taarbæk,Herlev,517
Lyngby-Taarbæk,Hillerød,449
Lyngby-Taarbæk,Glostrup,346
Lyngby-Taarbæk,Allerød,315
Lyngby-Taarbæk,Brøndby,305
Lyngby-Taarbæk,Høje-Taastrup,303
Lyngby-Taarbæk,Hvidovre,287
Lyngby-Taarbæk,Furesø,250
Lyngby-Taarbæk,Hørsholm,225
Lyngby-Taarbæk,Tårnby,224
Lyngby-Taarbæk,Albertslund,194
Lyngby-Taarbæk,Fredensborg,187
Lyngby-Taarbæk,Rødovre,178
Lyngby-Taarbæk,Helsingør,172
Lyngby-Taarbæk,Roskilde,164
Lyngby-Taarbæk,Egedal,103
Lyngby-Taarbæk,Aarhus,77
Lyngby-Taarbæk,Frederikssund,73
Lyngby-Taarbæk,Køge,67
Lyngby-Taarbæk,Greve,63
Lyngby-Taarbæk,Gribskov,61
Lyngby-Taarbæk,Ishøj,59
Lyngby-Taarbæk,Vallensbæk,39
